easting,northing,id,name1,name2,latitude,longitude,country_code,state_fips,county,admin3,admin4,population,elevation_meters,dem,timezone
-10762927.19,4230225.483,4548393,Prague,Prague,35.48674,-96.68502,US,OK,81,,,2386,308,311,America/Chicago
-10610629.89,4343144.279,4548516,Pryor,Pryor,36.30843,-95.31691,US,OK,97,,,8708,192,195,America/Chicago
-10838192.53,4165740.357,4548560,Purcell,Purcell,35.01368,-97.36114,US,OK,87,,,5884,335,341,America/Chicago
-10616661.18,4180592.609,4548780,Quinton,Quinton,35.12288,-95.37109,US,OK,121,,,1051,186,188,America/Chicago
-10863950.74,4052786.053,4549253,Ringling,Ringling,34.17843,-97.59253,US,OK,67,,,1037,278,280,America/Chicago
-10521323.82,4221268.887,4549656,Roland,Roland,35.4212,-94.51466,US,OK,135,,,3169,147,147,America/Chicago
-10904521.13,4134372.393,4549984,Rush Springs,Rush Springs,34.78257,-97.95698,US,OK,51,,,1231,412,412,America/Chicago
-10592416.9,4340995.024,4550364,Salina,Salina,36.29287,-95.1533,US,OK,97,,,1396,195,197,America/Chicago
-10551690.67,4226620.922,4550374,Sallisaw,Sallisaw,35.46037,-94.78745,US,OK,135,,,8880,162,165,America/Chicago
-10698792.7,4319876.105,4550659,Sand Springs,Sand Springs,36.13981,-96.10889,US,OK,143,,,18906,206,212,America/Chicago
-10699380.46,4300442.496,4550881,Sapulpa,Sapulpa,35.9987,-96.11417,US,OK,37,,,20544,218,223,America/Chicago
-11091885.19,4203519.359,4550928,Sayre,Sayre,35.29116,-99.6401,US,OK,9,,,4375,551,554,America/Chicago
-10761318.63,4194434.53,4551042,Seminole,Seminole,35.22452,-96.67057,US,OK,133,,,7488,272,275,America/Chicago
-10537342.7,4181575.3,4551141,Shady Point,Shady Point,35.1301,-94.65856,US,OK,79,,,1026,139,143,America/Chicago
-11118897.98,4338684.638,4551173,Shattuck,Shattuck,36.27614,-99.88276,US,OK,45,,,1356,685,691,America/Chicago
-10789675.04,4208447.979,4551177,Shawnee,Shawnee,35.32729,-96.9253,US,OK,125,,,29857,323,326,America/Chicago
-10686824.74,4351434.533,4551408,Skiatook,Skiatook,36.36842,-96.00138,US,OK,113,,,7397,197,198,America/Chicago
-10835285.98,4175749.843,4551448,Slaughterville,Slaughterville,35.08729,-97.33503,US,OK,27,,,4137,341,344,America/Chicago
-11015257.31,4117631.211,4551532,Snyder,Snyder,34.65896,-98.95174,US,OK,75,,,1394,413,417,America/Chicago
-10839987,4235161.973,4551915,Spencer,Spencer,35.52284,-97.37726,US,OK,109,,,3912,366,367,America/Chicago
-10685712.66,4341608.264,4551928,Sperry,Sperry,36.29731,-95.99139,US,OK,143,,,1206,190,193,America/Chicago
-10533043.54,4196709.126,4551934,Spiro,Spiro,35.24121,-94.61994,US,OK,79,,,2164,150,155,America/Chicago
-10589046.15,4198412.995,4552206,Stigler,Stigler,35.25371,-95.12302,US,OK,61,,,2685,175,180,America/Chicago
-10804488.33,4316540.812,4552215,Stillwater,Stillwater,36.11561,-97.05837,US,OK,119,,,45688,273,277,America/Chicago
-10534003.11,4275130.905,4552280,Stilwell,Stilwell,35.81453,-94.62856,US,OK,1,,,3949,332,337,America/Chicago
-10793477.71,4136294.47,4552339,Stratford,Stratford,34.79675,-96.95946,US,OK,49,,,1525,341,346,America/Chicago
-10759927.13,4266095.003,4552361,Stroud,Stroud,35.74868,-96.65807,US,OK,81,,,2690,270,270,America/Chicago
-10794467.35,4097202.137,4552519,Sulphur,Sulphur,34.50787,-96.96835,US,OK,99,,,4929,305,307,America/Chicago
-10572007.59,4288982.654,4552707,Tahlequah,Tahlequah,35.91537,-94.96996,US,OK,21,,,15753,243,249,America/Chicago
-10580697.19,4130160.701,4552725,Talihina,Talihina,34.75149,-95.04802,US,OK,79,,,1114,208,213,America/Chicago
-11016589.8,4305940.856,4552740,Taloga,Taloga,36.03865,-98.96371,US,OK,43,,,299,521,527,America/Chicago
-10790942.97,4198977.374,4552820,Tecumseh,Tecumseh,35.25785,-96.93669,US,OK,125,,,6457,330,336,America/Chicago
-10935568.14,4065387.76,4552840,Temple,Temple,34.27203,-98.23588,US,OK,33,,,1002,307,310,America/Chicago
-10623989.34,4211181.29,4552897,Texanna,Texanna,35.34732,-95.43692,US,OK,91,,,2261,184,187,America/Chicago
-10859375.51,4240367.521,4552969,The Village,The Village,35.56089,-97.55143,US,OK,109,,,8929,372,376,America/Chicago
-10992530.32,4265483.275,4552981,Thomas,Thomas,35.74422,-98.74758,US,OK,39,,,1181,532,540,America/Chicago
-10762213.64,4060563.529,4553126,Tishomingo,Tishomingo,34.23621,-96.67861,US,OK,69,,,3034,204,207,America/Chicago
-10832504.1,4394370.032,4553160,Tonkawa,Tonkawa,36.67837,-97.31004,US,OK,71,,,3216,300,306,America/Chicago
-10685866.28,4321829.52,4553433,Tulsa,Tulsa,36.15398,-95.99277,US,OK,143,,,391906,220,226,America/Chicago
-10683980.52,4333977.016,4553549,Turley,Turley,36.24204,-95.97583,US,OK,143,,,2756,194,198,America/Chicago
-10888412.09,4203482.536,4553574,Tuttle,Tuttle,35.29089,-97.81227,US,OK,51,,,6019,402,405,America/Chicago
-10902791.23,4217242.571,4553709,Union City,Union City,35.39172,-97.94144,US,OK,17,,,1645,403,410,America/Chicago
-10652283.41,4332980.534,4554401,Verdigris,Verdigris,36.23482,-95.69109,US,OK,131,,,3993,186,192,America/Chicago
-10571975.31,4231823.788,4554418,Vian,Vian,35.49843,-94.96967,US,OK,135,,,1466,165,171,America/Chicago
-10592509.3,4388863.782,4554496,Vinita,Vinita,36.63869,-95.15413,US,OK,35,,,5743,214,215,America/Chicago
-10616474.16,4295055.566,4554548,Wagoner,Wagoner,35.95954,-95.36941,US,OK,145,,,8323,180,187,America/Chicago
-10943577.58,4077218.651,4554634,Walters,Walters,34.35981,-98.30783,US,OK,33,,,2551,305,309,America/Chicago
-10866889.58,4235123.676,4554687,Warr Acres,Warr Acres,35.52256,-97.61893,US,OK,109,,,10043,399,406,America/Chicago
-10609361.96,4231253.622,4554693,Warner,Warner,35.49426,-95.30552,US,OK,101,,,1641,176,176,America/Chicago
-10955299.52,4279282.932,4554800,Watonga,Watonga,35.84477,-98.41313,US,OK,11,,,5111,462,466,America/Chicago
-10897967.75,4339260.462,4554823,Waukomis,Waukomis,36.28031,-97.89811,US,OK,47,,,1286,381,386,America/Chicago
-10909036.25,4051253.531,4554829,Waurika,Waurika,34.16704,-97.99754,US,OK,67,,,2064,273,277,America/Chicago
-10988076.43,4235616.078,4554858,Weatherford,Weatherford,35.52616,-98.70757,US,OK,39,,,10833,504,508,America/Chicago
-10527261.61,4299600.44,4555189,Westville,Westville,35.99258,-94.568,US,OK,1,,,1639,343,347,America/Chicago
-10713573.7,4196215.734,4555204,Wetumka,Wetumka,35.23759,-96.24167,US,OK,63,,,1282,233,239,America/Chicago
-10741590.59,4185467.447,4555211,Wewoka,Wewoka,35.15869,-96.49335,US,OK,133,,,3430,245,250,America/Chicago
-10609764.93,4152839.638,4555423,Wilburton,Wilburton,34.91871,-95.30914,US,OK,77,,,2843,201,206,America/Chicago
-10845397.13,4050580.847,4555790,Wilson,Wilson,34.16204,-97.42586,US,OK,19,,,1724,285,289,America/Chicago
-10690536.13,4233077.711,4555791,Wilson,Wilson,35.5076,-96.03472,US,OK,111,,,1613,208,211,America/Chicago
-10544702.03,4159440.949,4555925,Wister,Wister,34.96732,-94.72467,US,OK,79,,,1102,148,150,America/Chicago
-11064087.6,4360456.18,4556050,Woodward,Woodward,36.43365,-99.39039,US,OK,153,,,12051,582,589,America/Chicago
-10816299.32,4115528.313,4556096,Wynnewood,Wynnewood,34.64342,-97.16447,US,OK,49,,,2212,275,285,America/Chicago
-10764504.59,4316350.649,4556110,Yale,Yale,36.11423,-96.69919,US,OK,119,,,1227,245,250,America/Chicago
-10882876.17,4232957.372,4556165,Yukon,Yukon,35.50672,-97.76254,US,OK,17,,,22709,393,403,America/Chicago
-8569897.603,4849461,4556216,Abbottstown,Abbottstown,39.88649,-76.9847,US,PA,1,,,1011,166,168,America/New_York
-8381017.37,4854541.422,4556248,Aldan,Aldan,39.9215,-75.28796,US,PA,45,,,4152,40,45,America/New_York
-8457338.013,4858573.07,4556341,Atglen,Atglen,39.94927,-75.97356,US,PA,29,,,1406,149,149,America/New_York
-8436155.027,4840318.135,4556349,Avondale,Avondale,39.82344,-75.78327,US,PA,29,,,1265,82,86,America/New_York
-8789542.09,4854416.593,4556518,Berlin,Berlin,39.92064,-78.9578,US,PA,111,,,2104,710,704,America/New_York
-8599212.478,4855828.991,4556595,Biglerville,Biglerville,39.93037,-77.24804,US,PA,1,,,1200,197,195,America/New_York
-8586874.938,4838665.92,4556694,Bonneauville,Bonneauville,39.81204,-77.13721,US,PA,1,,,1800,170,173,America/New_York
-8398118.27,4841284.953,4556702,Boothwyn,Boothwyn,39.83011,-75.44158,US,PA,45,,,4933,30,30,America/New_York
-8391531.496,4846964.549,4556793,Brookhaven,Brookhaven,39.86928,-75.38241,US,PA,45,,,8006,30,31,America/New_York
-8388656.114,4863254.274,4556802,Broomall,Broomall,39.9815,-75.35658,US,PA,45,,,10789,107,112,America/New_York
-8435815.503,4864625.792,4556939,Caln,Caln,39.99094,-75.78022,US,PA,29,,,1519,100,99,America/New_York
-8614240.609,4829572.047,4557014,Carroll Valley,Carroll Valley,39.74926,-77.38304,US,PA,1,,,3876,185,197,America/New_York
-8645194.106,4856877.169,4557109,Chambersburg,Chambersburg,39.93759,-77.6611,US,PA,55,,,20268,188,191,America/New_York
-8388710.66,4844120.721,4557137,Chester,Chester,39.84967,-75.35707,US,PA,45,,,33972,4,9,America/New_York
-8401892.001,4849986.19,4557148,Chester Heights,Chester Heights,39.89011,-75.47548,US,PA,45,,,2531,101,105,America/New_York
-8459935.097,4859380.468,4557181,Christiana,Christiana,39.95483,-75.99689,US,PA,71,,,1168,145,147,America/New_York
-8381945.775,4855670.757,4557228,Clifton Heights,Clifton Heights,39.92928,-75.2963,US,PA,45,,,6652,49,52,America/New_York
-8440671.259,4863495.438,4557247,Coatesville,Coatesville,39.98316,-75.82384,US,PA,29,,,13100,97,99,America/New_York
-8379811.78,4853130.659,4557287,Collingdale,Collingdale,39.91178,-75.27713,US,PA,45,,,8786,30,35,America/New_York
-8377213.583,4853211.932,4557296,Colwyn,Colwyn,39.91234,-75.25379,US,PA,45,,,2546,17,16,America/New_York
-8498836.806,4857322.896,4557316,Conestoga,Conestoga,39.94066,-76.34635,US,PA,71,,,1258,151,155,America/New_York
-8531553.604,4851354.427,4557477,Dallastown,Dallastown,39.89954,-76.64025,US,PA,133,,,4049,270,273,America/New_York
-8377801.35,4854098.723,4557485,Darby,Darby,39.91845,-75.25907,US,PA,45,,,10687,15,18,America/New_York
-8381481.572,4858252.163,4557606,Drexel Hill,Drexel Hill,39.94706,-75.29213,US,PA,45,,,28043,75,77,America/New_York
-8862643.373,4862724.024,4557629,Dunbar,Dunbar,39.97785,-79.61448,US,PA,51,,,1042,319,321,America/New_York
-8569217.441,4856878.621,4557666,East Berlin,East Berlin,39.9376,-76.97859,US,PA,1,,,1521,131,129,America/New_York
-8378048.479,4858050.33,4557699,East Lansdowne,East Lansdowne,39.94567,-75.26129,US,PA,45,,,2668,40,45,America/New_York
-8871920.74,4851392.154,4557713,East Uniontown,East Uniontown,39.8998,-79.69782,US,PA,51,,,2419,374,369,America/New_York
-8536686.546,4862122.623,4557717,East York,East York,39.97371,-76.68636,US,PA,133,,,8777,127,129,America/New_York
-8387295.789,4845634.621,4557760,Eddystone,Eddystone,39.86011,-75.34436,US,PA,45,,,2410,5,7,America/New_York
-8878229.215,4840515.26,4557851,Fairchance,Fairchance,39.8248,-79.75449,US,PA,51,,,1975,337,334,America/New_York
-8902009.285,4849537.891,4557857,Fairdale,Fairdale,39.88702,-79.96811,US,PA,59,,,2059,310,304,America/New_York
-8632825.398,4853046.484,4557920,Fayetteville,Fayetteville,39.9112,-77.54999,US,PA,55,,,3128,249,254,America/New_York
-8385161.795,4849945.567,4558002,Folsom,Folsom,39.88983,-75.32519,US,PA,45,,,8323,31,34,America/New_York
-8380554.281,4850108.062,4558004,Folcroft,Folcroft,39.89095,-75.2838,US,PA,45,,,6606,22,23,America/New_York
-8462564.463,4864099.828,4558131,Gap,Gap,39.98732,-76.02051,US,PA,71,,,1931,166,168,America/New_York
-8469553.101,4856878.621,4558172,Georgetown,Georgetown,39.9376,-76.08329,US,PA,71,,,1022,205,207,America/New_York
-8597326.725,4841403.819,4558183,Gettysburg,Gettysburg,39.83093,-77.2311,US,PA,1,,,7620,162,166,America/New_York
-8541572.358,4835930.222,4558236,Glen Rock,Glen Rock,39.79316,-76.73025,US,PA,133,,,2025,166,170,America/New_York
-8381140.935,4851437.137,4558247,Glenolden,Glenolden,39.90011,-75.28907,US,PA,45,,,7153,28,32,America/New_York
-8541447.681,4857282.242,4558315,Grantley,Grantley,39.94038,-76.72913,US,PA,133,,,3628,171,180,America/New_York
-8652615.777,4835526.017,4558369,Greencastle,Greencastle,39.79037,-77.72777,US,PA,55,,,3996,178,179,America/New_York
-8639782.866,4846397.458,4558439,Guilford Siding,Guilford Siding,39.86537,-77.61249,US,PA,55,,,1939,253,252,America/New_York
-8569712.813,4837016.877,4558475,Hanover,Hanover,39.80066,-76.98304,US,PA,133,,,15289,183,188,America/New_York
-8872384.942,4848087.221,4558703,Hopwood,Hopwood,39.87702,-79.70199,US,PA,51,,,2090,339,338,America/New_York
-8539376.025,4848977.907,4558838,Jacobus,Jacobus,39.88316,-76.71052,US,PA,133,,,1841,201,205,America/New_York
-8428176.759,4843701.684,4558942,Kennett Square,Kennett Square,39.84678,-75.7116,US,PA,29,,,6072,116,120,America/New_York
-8592069.106,4838303.629,4559042,Lake Heritage,Lake Heritage,39.80954,-77.18387,US,PA,1,,,1333,148,147,America/New_York
-8575741.876,4863777.288,4559053,Lake Meade,Lake Meade,39.9851,-77.0372,US,PA,1,,,2563,158,158,America/New_York
-8486962.356,4864503.743,4559065,Lampeter,Lampeter,39.9901,-76.23968,US,PA,71,,,1669,124,129,America/New_York
-8379224.013,4856961.376,4559077,Lansdowne,Lansdowne,39.93817,-75.27185,US,PA,45,,,10620,40,43,America/New_York
-8397994.706,4853936.163,4559210,Lima,Lima,39.91733,-75.44047,US,PA,45,,,2735,106,108,America/New_York
-8396324.913,4840761.671,4559225,Linwood,Linwood,39.8265,-75.42547,US,PA,45,,,3281,31,33,America/New_York
-8581401.359,4828888.676,4559273,Littlestown,Littlestown,39.74454,-77.08804,US,PA,1,,,4434,192,194,America/New_York
-8539036.5,4844989.3,4559302,Loganville,Loganville,39.85566,-76.70747,US,PA,133,,,1240,239,238,America/New_York
-8901421.518,4865831.839,4559367,Luzerne,Luzerne,39.99924,-79.96283,US,PA,51,,,2772,231,237,America/New_York
-8395552.356,4839715.19,4559431,Marcus Hook,Marcus Hook,39.81928,-75.41853,US,PA,45,,,2397,9,6,America/New_York
-8894402.824,4843695.884,4559490,Masontown,Masontown,39.84674,-79.89978,US,PA,51,,,3450,319,315,America/New_York
-8682796.717,4856151.272,4559516,McConnellsburg,McConnellsburg,39.93259,-77.99889,US,PA,57,,,1220,272,270,America/New_York
-8572866.494,4837981.925,4559553,McSherrystown,McSherrystown,39.80732,-77.01137,US,PA,1,,,3038,178,181,America/New_York
-8392119.263,4853856.335,4559575,Media,Media,39.91678,-75.38769,US,PA,45,,,5327,87,88,America/New_York
-8672159.027,4840960.254,4559600,Mercersburg,Mercersburg,39.82787,-77.90333,US,PA,55,,,1561,173,177,America/New_York
-8796994.93,4838905.04,4559619,Meyersdale,Meyersdale,39.81369,-79.02475,US,PA,111,,,2184,605,604,America/New_York
-8571908.033,4838142.776,4559639,Midway,Midway,39.80843,-77.00276,US,PA,1,,,2125,175,172,America/New_York
-8805838.15,4859133.595,4559647,Milford,Milford,39.95313,-79.10419,US,PA,111,,,1222,594,594,America/New_York
-8376811.72,4860632.354,4559666,Millbourne,Millbourne,39.96345,-75.25018,US,PA,45,,,1159,31,36,America/New_York
-8499702.872,4865634.212,4559685,Millersville,Millersville,39.99788,-76.35413,US,PA,71,,,8168,99,100,America/New_York
-8633752.689,4843336.31,4559730,Mont Alto,Mont Alto,39.84426,-77.55832,US,PA,55,,,1705,258,260,America/New_York
-8923562.965,4850666.658,4559761,Morrisville,Morrisville,39.8948,-80.16173,US,PA,59,,,1265,300,297,America/New_York
-8384975.891,4852847.66,4559762,Morton,Morton,39.90983,-75.32352,US,PA,45,,,2669,41,45,America/New_York
-8580009.865,4827320.863,4559831,Mount Pleasant,Mount Pleasant,39.73371,-77.07554,US,PA,1,,,4497,205,205,America/New_York
-8538356.338,4827924.507,4559967,New Freedom,New Freedom,39.73788,-76.70136,US,PA,133,,,4464,250,252,America/New_York
-8577813.532,4846156.709,4559983,New Oxford,New Oxford,39.86371,-77.05581,US,PA,1,,,1783,170,172,America/New_York
-8541880.713,4862767.605,4560048,North York,North York,39.97815,-76.73302,US,PA,133,,,1914,123,122,America/New_York
-8382316.469,4850228.484,4560057,Norwood,Norwood,39.89178,-75.29963,US,PA,45,,,5890,27,29,America/New_York
-8874147.13,4854133.557,4560152,Oliver,Oliver,39.91869,-79.71782,US,PA,51,,,2535,306,308,America/New_York
-8457924.667,4834804.573,4560185,Oxford,Oxford,39.78539,-75.97883,US,PA,29,,,5077,171,172,America/New_York
-8451307.836,4859945.394,4560229,Parkesburg,Parkesburg,39.95872,-75.91939,US,PA,29,,,3593,160,165,America/New_York
-8391099.576,4846239.375,4560233,Parkside,Parkside,39.86428,-75.37853,US,PA,45,,,2328,29,31,America/New_York
-8567516.479,4834199.064,4560237,Parkville,Parkville,39.78121,-76.96331,US,PA,133,,,6706,233,235,America/New_York
-8379625.876,4863940.009,4560291,Penn Wynne,Penn Wynne,39.98622,-75.27546,US,PA,91,,,5697,66,70,America/New_York
-8571382.605,4835405.773,4560318,Pennville,Pennville,39.78954,-76.99804,US,PA,133,,,1947,170,171,America/New_York
-8367194.829,4859017.421,4560349,Philadelphia,Philadelphia,39.95233,-75.16379,US,PA,101,,,1526006,12,40,America/New_York
-8894279.259,4828082.3,4560492,Point Marion,Point Marion,39.73897,-79.89867,US,PA,51,,,1159,254,253,America/New_York
-8383274.929,4849664.109,4560549,Prospect Park,Prospect Park,39.88789,-75.30824,US,PA,45,,,6454,27,29,America/New_York
-8478489.829,4850993.125,4560577,Quarryville,Quarryville,39.89705,-76.16357,US,PA,71,,,2576,156,153,America/New_York
-8527718.648,4851556.124,4560639,Red Lion,Red Lion,39.90093,-76.6058,US,PA,133,,,6373,280,281,America/New_York
-8891834.683,4860505.996,4560671,Republic,Republic,39.96258,-79.87671,US,PA,51,,,1096,304,297,America/New_York
-8385007.061,4848696.477,4560709,Ridley Park,Ridley Park,39.88122,-75.3238,US,PA,45,,,7002,28,33,America/New_York
-8636968.709,4861394.891,4561120,Scotland,Scotland,39.9687,-77.58721,US,PA,55,,,1395,213,213,America/New_York
-8379192.844,4852364.402,4561188,Sharon Hill,Sharon Hill,39.9065,-75.27157,US,PA,45,,,5697,23,27,America/New_York
-8549024.085,4862767.605,4561215,Shiloh,Shiloh,39.97815,-76.79719,US,PA,133,,,11218,141,140,America/New_York
-8535944.045,4832388.551,4561233,Shrewsbury,Shrewsbury,39.76871,-76.67969,US,PA,133,,,3823,300,299,America/New_York
-8859458.523,4865468.556,4561342,South Connellsville,South Connellsville,39.99674,-79.58587,US,PA,51,,,1970,320,320,America/New_York
-8440238.226,4862203.97,4561345,South Coatesville,South Coatesville,39.97427,-75.81995,US,PA,29,,,1303,114,109,America/New_York
-8877394.319,4850383.729,4561362,South Uniontown,South Uniontown,39.89285,-79.74699,US,PA,51,,,1360,329,328,America/New_York
-8556662.829,4847727.488,4561391,Spring Grove,Spring Grove,39.87454,-76.86581,US,PA,133,,,2167,145,144,America/New_York
-8384605.197,4855872.542,4561407,Springfield,Springfield,39.93067,-75.32019,US,PA,45,,,23363,76,82,America/New_York
-8536531.812,4854095.82,4561435,Spry,Spry,39.91843,-76.68497,US,PA,133,,,4891,215,218,America/New_York
-8652245.083,4826034.08,4561477,State Line,State Line,39.72482,-77.72444,US,PA,55,,,2709,214,215,America/New_York
-8526111.194,4830216.37,4561501,Stewartstown,Stewartstown,39.75371,-76.59136,US,PA,133,,,2089,263,268,America/New_York
-8531985.524,4864059.146,4561530,Stonybrook,Stonybrook,39.98704,-76.64413,US,PA,133,,,2384,124,123,America/New_York
-8480777.445,4863495.438,4561542,Strasburg,Strasburg,39.98316,-76.18412,US,PA,71,,,2809,143,146,America/New_York
-8501249.099,4830941.826,4561620,Susquehanna Trails,Susquehanna Trails,39.75872,-76.36802,US,PA,133,,,2264,141,141,America/New_York
-8387913.613,4851720.096,4561628,Swarthmore,Swarthmore,39.90206,-75.34991,US,PA,45,,,6194,39,45,America/New_York
-8431919.32,4864907.674,4561716,Thorndale,Thorndale,39.99288,-75.74522,US,PA,29,,,3407,105,115,America/New_York
-8433279.645,4841486.446,4561755,Toughkenamon,Toughkenamon,39.8315,-75.75744,US,PA,29,,,1492,103,105,America/New_York
-8395088.154,4840922.567,4561768,Trainer,Trainer,39.82761,-75.41436,US,PA,45,,,1828,22,21,America/New_York
-8873992.395,4851432.784,4561859,Uniontown,Uniontown,39.90008,-79.71643,US,PA,51,,,10372,328,326,America/New_York
-8435166.51,4849462.451,4561873,Upland,Upland,39.8865,-75.77439,US,PA,29,,,2895,162,166,America/New_York
-8391562.665,4844547.026,4561874,Upland,Upland,39.85261,-75.38269,US,PA,45,,,3239,10,10,America/New_York
-8538325.169,4858693.595,4561909,Valley View,Valley View,39.9501,-76.70108,US,PA,133,,,2817,188,187,America/New_York
-8633258.431,4828768.511,4562065,Wayne Heights,Wayne Heights,39.74371,-77.55388,US,PA,55,,,2545,194,194,America/New_York
